% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
9.106	1	10	911	7	9	18	967	0	0
9.107	1	9	911	8	3	22	1383	0	0
9.108	1	8	911	9	11	16	903	0	0
9.109	1	10	911	10	9	22	1383	0	0
9.11	1	10	912	1	9	22	1383	0	0
9.111	1	10	912	2	9	20	1191	0	0
9.112	1	10	912	3	9	20	1191	0	0
9.113	1	10	912	4	9	14	775	0	0
9.114	1	10	912	5	9	14	775	0	0
9.115	1	10	912	6	9	20	1191	0	0
9.116	1	10	912	7	9	20	1191	0	0
9.117	1	10	912	8	9	14	775	0	0
9.118	1	10	912	9	9	14	775	0	0
9.119	1	10	912	10	9	18	967	0	0
9.12	1	10	913	1	9	18	967	0	0
9.121	1	10	913	2	9	22	1383	0	0
9.122	1	10	913	3	9	22	1383	0	0
9.123	1	10	913	4	9	16	903	0	0
9.124	1	10	913	5	9	16	903	0	0
9.125	1	10	913	6	9	18	967	0	0
9.126	1	10	913	7	9	18	967	0	0
9.127	1	10	913	8	9	20	1191	0	0
9.128	1	10	913	9	9	20	1191	0	0
9.129	1	10	913	10	9	12	597	0	0
9.13	1	9	914	1	3	22	1383	0	0
9.131	1	9	914	2	3	22	1383	0	0
9.132	1	9	914	3	3	24	1620	0	0
9.133	1	9	914	4	3	24	1620	0	0
9.134	1	7	914	5	2	24	1620	0	0
9.135	1	10	914	6	9	20	1191	0	0
9.136	1	10	914	7	9	20	1191	0	0
9.137	1	10	914	8	9	18	967	0	0
9.138	1	10	914	9	9	18	967	0	0
9.139	1	9	914	10	3	22	1383	0	0
9.14	1	9	915	1	3	18	967	0	0
9.141	1	10	915	2	9	20	1191	0	0
9.142	1	10	915	3	9	20	1191	0	0
9.143	1	10	915	4	9	20	1191	0	0
9.144	1	10	915	5	9	20	1191	0	0
9.145	1	6	915	6	12	22	1383	0	0
9.146	1	6	915	7	12	22	1383	0	0
9.147	1	8	915	8	11	24	1620	0	0
9.148	1	8	915	9	11	24	1620	0	0
9.149	1	10	915	10	9	20	1191	0	0
9.15	1	10	916	1	9	20	1191	0	0
9.151	1	7	916	2	2	24	1620	0	0
9.152	1	9	916	3	3	24	1620	0	0
9.153	1	9	916	4	3	24	1620	0	0
9.154	1	9	916	5	3	24	1620	0	0
9.155	1	9	916	6	3	24	1620	0	0
9.156	1	8	916	7	11	24	1620	0	0
9.157	1	10	916	8	9	18	967	0	0
9.158	1	10	916	9	9	18	967	0	0
9.159	1	10	916	10	9	20	1191	0	0
9.16	1	10	917	1	9	20	1191	0	0
9.161	1	10	917	2	9	18	967	0	0
9.162	1	10	917	3	9	18	967	0	0
9.163	1	10	917	4	9	28	2196	0	0
9.164	1	10	917	5	9	28	2196	0	0
9.165	1	10	917	6	9	24	1620	0	0
9.166	1	10	917	7	9	24	1620	0	0
9.167	1	9	917	8	3	20	1191	0	0
9.168	1	10	917	9	9	12	597	0	0
9.169	1	10	917	10	9	16	903	0	0
9.17	1	10	918	1	9	16	903	0	0
9.171	1	9	918	2	3	22	1383	0	0
9.172	1	10	918	3	9	12	597	0	0
9.173	1	10	918	4	9	22	1383	0	0
9.174	1	10	918	5	9	22	1383	0	0
9.175	1	10	918	6	9	14	775	0	0
9.176	1	7	918	7	2	24	1620	0	0
9.177	1	10	918	8	9	20	1191	0	0
9.178	1	10	918	9	9	20	1191	0	0
9.179	1	10	918	10	9	24	1620	0	0
9.18	1	10	919	1	9	24	1620	0	0
9.181	1	10	919	2	9	22	1383	0	0
9.182	1	10	919	3	9	22	1383	0	0
9.183	1	10	919	4	9	20	1191	0	0
9.184	1	10	919	5	9	20	1191	0	0
9.185	1	10	919	6	9	20	1191	0	0
9.186	1	10	919	7	9	20	1191	0	0
9.187	1	10	919	8	9	22	1383	0	0
9.188	1	10	919	9	9	22	1383	0	0
9.189	1	10	919	10	9	22	1383	0	0
9.19	1	10	920	1	9	22	1383	0	0
9.191	1	10	920	2	9	12	597	0	0
9.192	1	9	920	3	3	18	967	0	0
9.193	1	10	920	4	9	18	967	0	0
9.194	1	10	920	5	9	18	967	0	0
9.195	1	10	920	6	9	18	967	0	0
9.196	1	9	920	7	3	26	1836	0	0
9.197	1	9	920	8	3	26	1836	0	0
9.198	1	9	920	9	3	22	1383	0	0
9.199	1	10	920	10	9	18	967	0	0
9.2	1	10	921	1	9	18	967	0	0
9.201	1	9	921	2	3	14	775	0	0
9.202	1	9	921	3	3	18	967	0	0
9.203	1	10	921	4	9	14	775	0	0
9.204	1	10	921	5	9	14	775	0	0
9.205	1	10	921	6	9	18	967	0	0
9.206	1	10	921	7	9	18	967	0	0
9.207	1	10	921	8	9	18	967	0	0
9.208	1	10	921	9	9	18	967	0	0
9.209	1	10	921	10	9	18	967	0	0
9.21	1	10	922	1	9	18	967	0	0
9.211	1	9	922	2	3	22	1383	0	0
9.212	1	9	922	3	3	22	1383	0	0
9.213	1	9	922	4	3	22	1383	0	0
9.214	1	9	922	5	3	20	1191	0	0
9.215	1	9	922	6	3	20	1191	0	0
9.216	1	9	922	7	3	24	1620	0	0
9.217	1	9	922	8	3	24	1620	0	0
9.218	1	9	922	9	3	22	1383	0	0
9.219	1	9	922	10	3	22	1383	0	0
9.22	1	8	923	1	11	24	1620	0	0
9.221	1	10	923	2	9	22	1383	0	0
9.222	1	10	923	3	9	22	1383	0	0
9.223	1	10	923	4	9	28	2196	0	0
9.224	1	10	923	5	9	28	2196	0	0
9.225	1	10	923	6	9	22	1383	0	0
9.226	1	10	923	7	9	22	1383	0	0
9.227	1	10	923	8	9	20	1191	0	0
9.228	1	10	923	9	9	20	1191	0	0
9.229	1	10	923	10	9	26	1836	0	0
9.23	1	10	924	1	9	26	1836	0	0
9.231	1	10	924	2	9	20	1191	0	0
9.232	1	10	924	3	9	20	1191	0	0
9.233	1	10	924	4	9	14	775	0	0
9.234	1	9	924	5	3	22	1383	0	0
9.235	1	9	924	6	3	22	1383	0	0
9.236	1	9	924	7	3	20	1191	0	0
9.237	1	10	924	8	9	18	967	0	0
9.238	1	10	924	9	9	18	967	0	0
9.239	1	10	924	10	9	18	967	0	0
9.24	1	10	925	1	9	18	967	0	0
9.241	1	8	925	2	11	22	1383	0	0
9.242	1	9	925	3	3	20	1191	0	0
9.243	1	10	925	4	9	14	775	0	0
9.244	1	10	925	5	9	14	775	0	0
9.245	1	10	925	6	9	22	1383	0	0
9.246	1	10	925	7	9	22	1383	0	0
9.247	1	10	925	8	9	22	1383	0	0
9.248	1	10	925	9	9	22	1383	0	0
9.249	1	10	925	10	9	18	967	0	0
9.25	1	10	926	1	9	18	967	0	0
9.251	1	10	926	2	9	22	1383	0	0
9.252	1	10	926	3	9	22	1383	0	0
9.253	1	8	926	4	11	22	1383	0	0
9.254	1	9	926	5	3	20	1191	0	0
9.255	1	10	926	6	9	22	1383	0	0
9.256	1	10	926	7	9	22	1383	0	0
9.257	1	10	926	8	9	22	1383	0	0
9.258	1	10	926	9	9	22	1383	0	0
9.259	1	10	926	10	9	14	775	0	0
9.26	1	10	927	1	9	14	775	0	0
9.261	1	10	927	2	9	26	1836	0	0
9.262	1	10	927	3	9	26	1836	0	0
9.263	1	10	927	4	9	26	1836	0	0
9.264	1	10	927	5	9	26	1836	0	0
9.265	1	7	927	6	2	22	1383	0	0
9.266	1	10	927	7	9	12	597	0	0
9.267	1	10	927	8	9	22	1383	0	0
9.268	1	10	927	9	9	22	1383	0	0
9.269	1	10	927	10	9	22	1383	0	0
9.27	1	10	928	1	9	22	1383	0	0
9.271	1	9	928	2	3	24	1620	0	0
9.272	1	9	928	3	3	22	1383	0	0
9.273	1	10	928	4	9	20	1191	0	0
9.274	1	10	928	5	9	20	1191	0	0
9.275	1	10	928	6	9	16	903	0	0
9.276	1	9	928	7	3	26	1836	0	0
9.277	1	9	928	8	3	26	1836	0	0
9.278	1	9	928	9	3	20	1191	0	0
9.279	1	10	928	10	9	14	775	0	0
9.28	1	7	929	1	2	24	1620	0	0
9.281	1	8	929	2	11	24	1620	0	0
9.282	1	8	929	3	11	24	1620	0	0
9.283	1	9	929	4	3	20	1191	0	0
9.284	1	9	929	5	3	24	1620	0	0
9.285	1	9	929	6	3	24	1620	0	0
9.286	1	10	929	7	9	16	903	0	0
9.287	1	10	929	8	9	22	1383	0	0
9.288	1	10	929	9	9	22	1383	0	0
9.289	1	10	929	10	9	26	1836	0	0
9.29	1	10	930	1	9	26	1836	0	0
9.291	1	10	930	2	9	24	1620	0	0
9.292	1	10	930	3	9	24	1620	0	0
9.293	1	10	930	4	9	18	967	0	0
9.294	1	10	930	5	9	18	967	0	0
9.295	1	10	930	6	9	22	1383	0	0
9.296	1	10	930	7	9	22	1383	0	0
9.297	1	10	930	8	9	18	967	0	0
9.298	1	10	930	9	9	18	967	0	0
9.299	1	10	930	10	9	18	967	0	0
9.3	1	9	931	1	3	24	1620	0	0
9.301	1	9	931	2	3	24	1620	0	0
9.302	1	9	931	3	3	24	1620	0	0
9.303	1	9	931	4	3	24	1620	0	0
9.304	1	7	931	5	2	22	1383	0	0
9.305	1	7	931	6	2	22	1383	0	0
9.306	1	9	931	7	3	22	1383	0	0
9.307	1	10	931	8	9	18	967	0	0
9.308	1	10	931	9	9	18	967	0	0
9.309	1	10	931	10	9	22	1383	0	0
9.31	1	10	932	1	9	22	1383	0	0
9.311	1	9	932	2	3	22	1383	0	0
9.312	1	10	932	3	9	12	597	0	0
9.313	1	10	932	4	9	28	2196	0	0
9.314	1	10	932	5	9	28	2196	0	0
9.315	1	10	932	6	9	26	1836	0	0
9.316	1	10	932	7	9	26	1836	0	0
9.317	1	10	932	8	9	14	775	0	0
9.318	1	9	932	9	3	22	1383	0	0
9.319	1	10	932	10	9	18	967	0	0
9.32	1	9	933	1	3	26	1836	0	0
9.321	1	9	933	2	3	26	1836	0	0
9.322	1	8	933	3	11	22	1383	0	0
9.323	1	10	933	4	9	20	1191	0	0
9.324	1	10	933	5	9	20	1191	0	0
9.325	1	10	933	6	9	18	967	0	0
9.326	1	10	933	7	9	18	967	0	0
9.327	1	10	933	8	9	20	1191	0	0
9.328	1	10	933	9	9	20	1191	0	0
9.329	1	9	933	10	3	22	1383	0	0
9.33	1	9	934	1	3	22	1383	0	0
9.331	1	10	934	2	9	18	967	0	0
9.332	1	10	934	3	9	18	967	0	0
9.333	1	10	934	4	9	14	775	0	0
9.334	1	10	934	5	9	14	775	0	0
9.335	1	10	934	6	9	26	1836	0	0
9.336	1	10	934	7	9	26	1836	0	0
9.337	1	10	934	8	9	22	1383	0	0
9.338	1	10	934	9	9	22	1383	0	0
9.339	1	10	934	10	9	20	1191	0	0
9.34	1	10	935	1	9	20	1191	0	0
9.341	1	10	935	2	9	24	1620	0	0
9.342	1	10	935	3	9	24	1620	0	0
9.343	1	9	935	4	3	22	1383	0	0
9.344	1	8	935	5	11	24	1620	0	0
9.345	1	10	935	6	9	18	967	0	0
9.346	1	10	935	7	9	18	967	0	0
9.347	1	10	935	8	9	14	775	0	0
9.348	1	9	935	9	3	22	1383	0	0
9.349	1	9	935	10	3	22	1383	0	0
9.35	1	9	936	1	3	22	1383	0	0
9.351	1	10	936	2	9	18	967	0	0
9.352	1	10	936	3	9	18	967	0	0
9.353	1	10	936	4	9	18	967	0	0
9.354	1	10	936	5	9	18	967	0	0
9.355	1	10	936	6	9	18	967	0	0
9.356	1	10	936	7	9	18	967	0	0
9.357	1	10	936	8	9	18	967	0	0
9.358	1	10	936	9	9	18	967	0	0
9.359	1	8	936	10	11	20	1191	0	0
9.36	1	8	937	1	11	20	1191	0	0
9.361	1	10	937	2	9	22	1383	0	0
9.362	1	10	937	3	9	22	1383	0	0
9.363	1	10	937	4	9	20	1191	0	0
9.364	1	10	937	5	9	20	1191	0	0
9.365	1	10	937	6	9	12	597	0	0
9.366	1	9	937	7	3	18	967	0	0
9.367	1	8	937	8	11	22	1383	0	0
9.368	1	9	937	9	3	24	1620	0	0
9.369	1	10	937	10	9	20	1191	0	0
9.37	1	10	938	1	9	20	1191	0	0
9.371	1	10	938	2	9	16	903	0	0
9.372	1	10	938	3	9	16	903	0	0
9.373	1	10	938	4	9	14	775	0	0
9.374	1	10	938	5	9	14	775	0	0
9.375	1	10	938	6	9	16	903	0	0
9.376	1	10	938	7	9	16	903	0	0
9.377	1	10	938	8	9	20	1191	0	0
9.378	1	10	938	9	9	20	1191	0	0
9.379	1	10	938	10	9	24	1620	0	0
9.38	1	10	939	1	9	24	1620	0	0
9.381	1	9	939	2	3	22	1383	0	0
9.382	1	8	939	3	11	20	1191	0	0
9.383	1	10	939	4	9	22	1383	0	0
9.384	1	10	939	5	9	22	1383	0	0
9.385	1	10	939	6	9	24	1620	0	0
9.386	1	10	939	7	9	24	1620	0	0
9.387	1	10	939	8	9	16	903	0	0
9.388	1	10	939	9	9	16	903	0	0
9.389	1	8	939	10	11	20	1191	0	0
9.39	1	8	940	1	11	20	1191	0	0
9.391	1	10	940	2	9	18	967	0	0
9.392	1	10	940	3	9	18	967	0	0
9.393	1	10	940	4	9	18	967	0	0
9.394	1	9	940	5	3	24	1620	0	0
9.395	1	9	940	6	3	24	1620	0	0
9.396	1	10	940	7	9	18	967	0	0
9.397	1	9	940	8	3	20	1191	0	0
9.398	1	9	940	9	3	18	967	0	0
9.399	1	10	940	10	9	20	1191	0	0
9.4	1	10	941	1	9	20	1191	0	0
9.401	1	10	941	2	9	24	1620	0	0
9.402	1	10	941	3	9	24	1620	0	0
9.403	1	10	941	4	9	22	1383	0	0
9.404	1	10	941	5	9	22	1383	0	0
9.405	1	9	941	6	3	24	1620	0	0
9.406	1	10	941	7	9	16	903	0	0
9.407	1	10	941	8	9	18	967	0	0
9.408	1	10	941	9	9	18	967	0	0
9.409	1	10	941	10	9	20	1191	0	0
9.41	1	9	942	1	3	28	2196	0	0
9.411	1	9	942	2	3	28	2196	0	0
9.412	1	9	942	3	3	24	1620	0	0
9.413	1	9	942	4	3	24	1620	0	0
9.414	1	9	942	5	3	20	1191	0	0
9.415	1	8	942	6	11	24	1620	0	0
9.416	1	8	942	7	11	24	1620	0	0
9.417	1	10	942	8	9	18	967	0	0
9.418	1	10	942	9	9	18	967	0	0
9.419	1	8	942	10	11	24	1620	0	0
9.42	1	8	943	1	11	24	1620	0	0
9.421	1	8	943	2	11	20	1191	0	0
9.422	1	8	943	3	11	20	1191	0	0
9.423	1	6	943	4	12	22	1383	0	0
9.424	1	6	943	5	12	22	1383	0	0
9.425	1	6	943	6	12	24	1620	0	0
9.426	1	9	943	7	3	22	1383	0	0
9.427	1	9	943	8	3	22	1383	0	0
9.428	1	9	943	9	3	22	1383	0	0
9.429	1	10	943	10	9	22	1383	0	0
9.43	1	10	944	1	9	22	1383	0	0
9.431	1	10	944	2	9	22	1383	0	0
9.432	1	10	944	3	9	22	1383	0	0
9.433	1	10	944	4	9	20	1191	0	0
9.434	1	10	944	5	9	20	1191	0	0
9.435	1	10	944	6	9	24	1620	0	0
9.436	1	10	944	7	9	24	1620	0	0
9.437	1	10	944	8	9	22	1383	0	0
9.438	1	10	944	9	9	22	1383	0	0
9.439	1	10	944	10	9	22	1383	0	0
9.44	1	10	945	1	9	22	1383	0	0
9.441	1	10	945	2	9	22	1383	0	0
9.442	1	10	945	3	9	22	1383	0	0
9.443	1	9	945	4	3	24	1620	0	0
9.444	1	10	945	5	9	14	775	0	0
9.445	1	10	945	6	9	18	967	0	0
9.446	1	10	945	7	9	18	967	0	0
9.447	1	10	945	8	9	12	597	0	0
9.448	1	9	945	9	3	18	967	0	0
9.449	1	10	945	10	9	14	775	0	0
9.45	1	10	946	1	9	14	775	0	0
9.451	1	9	946	2	3	20	1191	0	0
9.452	1	8	946	3	11	20	1191	0	0
9.453	1	8	946	4	11	20	1191	0	0
9.454	1	8	946	5	11	20	1191	0	0
9.455	1	10	946	6	9	16	903	0	0
9.456	1	10	946	7	9	16	903	0	0
9.457	1	10	946	8	9	20	1191	0	0
9.458	1	10	946	9	9	20	1191	0	0
9.459	1	10	946	10	9	18	967	0	0
9.46	1	10	947	1	9	18	967	0	0
9.461	1	7	947	2	2	22	1383	0	0
9.462	1	9	947	3	3	20	1191	0	0
9.463	1	10	947	4	9	24	1620	0	0
9.464	1	10	947	5	9	24	1620	0	0
9.465	1	10	947	6	9	22	1383	0	0
9.466	1	10	947	7	9	22	1383	0	0
9.467	1	10	947	8	9	16	903	0	0
9.468	1	10	947	9	9	16	903	0	0
9.469	1	10	947	10	9	28	2196	0	0
9.47	1	10	948	1	9	28	2196	0	0
9.471	1	10	948	2	9	24	1620	0	0
9.472	1	10	948	3	9	24	1620	0	0
9.473	1	10	948	4	9	18	967	0	0
9.474	1	10	948	5	9	18	967	0	0
9.475	1	10	948	6	9	24	1620	0	0
9.476	1	10	948	7	9	24	1620	0	0
9.477	1	10	948	8	9	20	1191	0	0
9.478	1	10	948	9	9	20	1191	0	0
9.479	1	4	948	10	1	20	1191	0	0
9.48	1	9	949	1	3	16	903	0	0
9.481	1	10	949	2	9	20	1191	0	0
9.482	1	10	949	3	9	20	1191	0	0
9.483	1	10	949	4	9	22	1383	0	0
9.484	1	10	949	5	9	22	1383	0	0
9.485	1	10	949	6	9	18	967	0	0
9.486	1	10	949	7	9	18	967	0	0
9.487	1	8	949	8	11	22	1383	0	0
9.488	1	8	949	9	11	22	1383	0	0
9.489	1	10	949	10	9	22	1383	0	0
9.49	1	10	950	1	9	22	1383	0	0
9.491	1	10	950	2	9	22	1383	0	0
9.492	1	10	950	3	9	22	1383	0	0
9.493	1	10	950	4	9	18	967	0	0
9.494	1	10	950	5	9	18	967	0	0
9.495	1	9	950	6	3	16	903	0	0
9.496	1	7	950	7	2	22	1383	0	0
9.497	1	10	950	8	9	18	967	0	0
9.498	1	10	950	9	9	18	967	0	0
9.499	1	10	950	10	9	18	967	0	0
9.5	1	10	951	1	9	18	967	0	0
9.501	1	8	951	2	11	22	1383	0	0
9.502	1	8	951	3	11	22	1383	0	0
9.503	1	10	951	4	9	22	1383	0	0
9.504	1	10	951	5	9	22	1383	0	0
9.505	1	10	951	6	9	20	1191	0	0
9.506	1	10	951	7	9	20	1191	0	0
9.507	1	10	951	8	9	14	775	0	0
9.508	1	9	951	9	3	24	1620	0	0
9.509	1	9	951	10	3	24	1620	0	0
9.51	1	9	952	1	3	22	1383	0	0
9.511	1	10	952	2	9	18	967	0	0
9.512	1	10	952	3	9	18	967	0	0
9.513	1	10	952	4	9	22	1383	0	0
9.514	1	10	952	5	9	22	1383	0	0
9.515	1	8	952	6	11	20	1191	0	0
9.516	1	7	952	7	2	24	1620	0	0
9.517	1	7	952	8	2	24	1620	0	0
9.518	1	10	952	9	9	14	775	0	0
9.519	1	10	952	10	9	20	1191	0	0
9.52	1	10	953	1	9	20	1191	0	0
9.521	1	10	953	2	9	18	967	0	0
9.522	1	10	953	3	9	18	967	0	0
9.523	1	10	953	4	9	14	775	0	0
9.524	1	10	953	5	9	14	775	0	0
9.525	1	10	953	6	9	24	1620	0	0
9.526	1	10	953	7	9	24	1620	0	0
9.527	1	10	953	8	9	18	967	0	0
9.528	1	10	953	9	9	18	967	0	0
9.529	1	10	953	10	9	22	1383	0	0
9.53	1	10	954	1	9	22	1383	0	0
9.531	1	10	954	2	9	20	1191	0	0
9.532	1	10	954	3	9	20	1191	0	0
9.533	1	10	954	4	9	18	967	0	0
9.534	1	10	954	5	9	18	967	0	0
9.535	1	10	954	6	9	18	967	0	0
9.536	1	10	954	7	9	18	967	0	0
9.537	1	10	954	8	9	14	775	0	0
9.538	1	10	954	9	9	14	775	0	0
9.539	1	10	954	10	9	18	967	0	0
9.54	1	10	955	1	9	18	967	0	0
9.541	1	10	955	2	9	20	1191	0	0
9.542	1	10	955	3	9	20	1191	0	0
9.543	1	8	955	4	11	18	967	0	0
9.544	1	5	955	5	4	22	1383	0	0
9.545	1	10	955	6	9	24	1620	0	0
9.546	1	10	955	7	9	24	1620	0	0
9.547	1	10	955	8	9	22	1383	0	0
9.548	1	10	955	9	9	22	1383	0	0
9.549	1	10	955	10	9	12	597	0	0
9.55	1	7	956	1	2	26	1836	0	0
9.551	1	10	956	2	9	20	1191	0	0
9.552	1	10	956	3	9	20	1191	0	0
9.553	1	7	956	4	2	24	1620	0	0
9.554	1	8	956	5	11	22	1383	0	0
9.555	1	10	956	6	9	16	903	0	0
9.556	1	10	956	7	9	16	903	0	0
9.557	1	7	956	8	2	22	1383	0	0
9.558	1	9	956	9	3	20	1191	0	0
9.559	1	10	956	10	9	24	1620	0	0
9.56	1	10	957	1	9	24	1620	0	0
9.561	1	10	957	2	9	26	1836	0	0
9.562	1	10	957	3	9	26	1836	0	0
9.563	1	8	957	4	11	24	1620	0	0
9.564	1	8	957	5	11	24	1620	0	0
9.565	1	10	957	6	9	26	1836	0	0
9.566	1	10	957	7	9	26	1836	0	0
9.567	1	10	957	8	9	28	2196	0	0
9.568	1	10	957	9	9	28	2196	0	0
9.569	1	10	957	10	9	18	967	0	0
9.57	1	10	958	1	9	18	967	0	0
9.571	1	10	958	2	9	22	1383	0	0
9.572	1	10	958	3	9	22	1383	0	0
9.573	1	10	958	4	9	18	967	0	0
9.574	1	10	958	5	9	18	967	0	0
9.575	1	9	958	6	3	20	1191	0	0
9.576	1	9	958	7	3	18	967	0	0
9.577	1	10	958	8	9	18	967	0	0
9.578	1	10	958	9	9	18	967	0	0
9.579	1	10	958	10	9	26	1836	0	0
9.58	1	10	959	1	9	26	1836	0	0
9.581	1	10	959	2	9	18	967	0	0
9.582	1	10	959	3	9	18	967	0	0
9.583	1	10	959	4	9	22	1383	0	0
9.584	1	10	959	5	9	22	1383	0	0
9.585	1	10	959	6	9	20	1191	0	0
9.586	1	10	959	7	9	20	1191	0	0
9.587	1	10	959	8	9	22	1383	0	0
9.588	1	10	959	9	9	22	1383	0	0
9.589	1	10	959	10	9	24	1620	0	0
9.59	1	10	960	1	9	24	1620	0	0
9.591	1	9	960	2	3	16	903	0	0
9.592	1	9	960	3	3	18	967	0	0
9.593	1	10	960	4	9	24	1620	0	0
9.594	1	10	960	5	9	24	1620	0	0
9.595	1	10	960	6	9	22	1383	0	0
9.596	1	10	960	7	9	22	1383	0	0
9.597	1	10	960	8	9	16	903	0	0
9.598	1	10	960	9	9	16	903	0	0
9.599	1	10	960	10	9	20	1191	0	0
9.6	1	10	961	1	9	20	1191	0	0
9.601	1	9	961	2	3	18	967	0	0
9.602	1	9	961	3	3	14	775	0	0
9.603	1	10	961	4	9	22	1383	0	0
9.604	1	10	961	5	9	22	1383	0	0
9.605	1	10	961	6	9	22	1383	0	0
9.606	1	10	961	7	9	22	1383	0	0
9.607	1	9	961	8	3	20	1191	0	0
9.608	1	9	961	9	3	22	1383	0	0
9.609	1	10	961	10	9	20	1191	0	0
9.61	1	10	962	1	9	20	1191	0	0
9.611	1	10	962	2	9	18	967	0	0
9.612	1	10	962	3	9	18	967	0	0
9.613	1	9	962	4	3	20	1191	0	0
9.614	1	9	962	5	3	18	967	0	0
9.615	1	8	962	6	11	28	2196	0	0
9.616	1	8	962	7	11	28	2196	0	0
9.617	1	8	962	8	11	28	2196	0	0
9.618	1	8	962	9	11	28	2196	0	0
9.619	1	10	962	10	9	20	1191	0	0
9.62	1	10	963	1	9	20	1191	0	0
9.621	1	8	963	2	11	28	2196	0	0
9.622	1	8	963	3	11	28	2196	0	0
9.623	1	8	963	4	11	24	1620	0	0
9.624	1	8	963	5	11	24	1620	0	0
9.625	1	10	963	6	9	14	775	0	0
9.626	1	10	963	7	9	14	775	0	0
9.627	1	10	963	8	9	22	1383	0	0
9.628	1	10	963	9	9	22	1383	0	0
9.629	1	10	963	10	9	22	1383	0	0
9.63	1	10	964	1	9	22	1383	0	0
9.631	1	7	964	2	2	22	1383	0	0
9.632	1	9	964	3	3	20	1191	0	0
9.633	1	10	964	4	9	22	1383	0	0
9.634	1	10	964	5	9	22	1383	0	0
9.635	1	10	964	6	9	16	903	0	0
9.636	1	10	964	7	9	16	903	0	0
9.637	1	10	964	8	9	16	903	0	0
9.638	1	10	964	9	9	16	903	0	0
9.639	1	10	964	10	9	22	1383	0	0
9.64	1	10	965	1	9	22	1383	0	0
9.641	1	10	965	2	9	20	1191	0	0
9.642	1	10	965	3	9	20	1191	0	0
9.643	1	10	965	4	9	14	775	0	0
9.644	1	9	965	5	3	22	1383	0	0
9.645	1	10	965	6	9	16	903	0	0
9.646	1	10	965	7	9	16	903	0	0
9.647	1	10	965	8	9	14	775	0	0
9.648	1	10	965	9	9	14	775	0	0
9.649	1	10	965	10	9	16	903	0	0
9.65	1	10	966	1	9	16	903	0	0
9.651	1	10	966	2	9	22	1383	0	0
9.652	1	10	966	3	9	22	1383	0	0
9.653	1	10	966	4	9	20	1191	0	0
9.654	1	10	966	5	9	20	1191	0	0
9.655	1	10	966	6	9	18	967	0	0
9.656	1	10	966	7	9	18	967	0	0
9.657	1	10	966	8	9	16	903	0	0
9.658	1	10	966	9	9	16	903	0	0
9.659	1	10	966	10	9	14	775	0	0
9.66	1	10	967	1	9	14	775	0	0
9.661	1	10	967	2	9	14	775	0	0
9.662	1	10	967	3	9	14	775	0	0
9.663	1	10	967	4	9	18	967	0	0
9.664	1	10	967	5	9	18	967	0	0
9.665	1	10	967	6	9	16	903	0	0
9.666	1	10	967	7	9	16	903	0	0
9.667	1	10	967	8	9	14	775	0	0
9.668	1	10	967	9	9	14	775	0	0
9.669	1	10	967	10	9	18	967	0	0
9.67	1	10	968	1	9	18	967	0	0
9.671	1	8	968	2	11	16	903	0	0
9.672	1	8	968	3	11	16	903	0	0
9.673	1	10	968	4	9	22	1383	0	0
9.674	1	10	968	5	9	22	1383	0	0
9.675	1	10	968	6	9	20	1191	0	0
9.676	1	10	968	7	9	20	1191	0	0
9.677	1	9	968	8	3	24	1620	0	0
9.678	1	9	968	9	3	22	1383	0	0
9.679	1	10	968	10	9	18	967	0	0
9.68	1	10	969	1	9	18	967	0	0
9.681	1	8	969	2	11	22	1383	0	0
9.682	1	8	969	3	11	22	1383	0	0
9.683	1	8	969	4	11	24	1620	0	0
9.684	1	8	969	5	11	24	1620	0	0
9.685	1	10	969	6	9	16	903	0	0
9.686	1	10	969	7	9	16	903	0	0
9.687	1	10	969	8	9	24	1620	0	0
9.688	1	10	969	9	9	24	1620	0	0
9.689	1	10	969	10	9	22	1383	0	0
9.69	1	10	970	1	9	22	1383	0	0
9.691	1	10	970	2	9	22	1383	0	0
9.692	1	10	970	3	9	22	1383	0	0
9.693	1	10	970	4	9	24	1620	0	0
9.694	1	10	970	5	9	24	1620	0	0
9.695	1	6	970	6	12	28	2196	0	0
9.696	1	6	970	7	12	28	2196	0	0
9.697	1	6	970	8	12	24	1620	0	0
9.698	1	6	970	9	12	24	1620	0	0
9.699	1	7	970	10	2	22	1383	0	0
9.7	1	9	971	1	3	20	1191	0	0
9.701	1	10	971	2	9	22	1383	0	0
9.702	1	10	971	3	9	22	1383	0	0
9.703	1	10	971	4	9	20	1191	0	0
9.704	1	10	971	5	9	20	1191	0	0
9.705	1	8	971	6	11	24	1620	0	0
9.706	1	8	971	7	11	24	1620	0	0
9.707	1	10	971	8	9	18	967	0	0
9.708	1	10	971	9	9	18	967	0	0
9.709	1	10	971	10	9	14	775	0	0
9.71	1	10	972	1	9	14	775	0	0
9.711	1	10	972	2	9	22	1383	0	0
9.712	1	10	972	3	9	22	1383	0	0
9.713	1	10	972	4	9	16	903	0	0
9.714	1	10	972	5	9	16	903	0	0
9.715	1	10	972	6	9	16	903	0	0
9.716	1	10	972	7	9	16	903	0	0
9.717	1	9	972	8	3	20	1191	0	0
